Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-17 10-52-34,12.82,80.06,299,1779,7616
2025-06-17 10-52-34,12.82,80.07,299,1252,6320
2025-06-17 10-52-34,12.82,80.08,299,762,4935
2025-06-17 10-52-34,12.82,80.09,299,773,4963
2025-06-17 10-52-34,12.82,80.1,299,820,7222
2025-06-17 10-52-34,12.82,80.11,299,769,6096
2025-06-17 10-52-34,12.82,80.12,299,704,4996
2025-06-17 10-52-34,12.82,80.13,299,773,8148
2025-06-17 10-52-34,12.82,80.14,299,817,11098
2025-06-17 10-52-34,12.82,80.15,299,818,13672
2025-06-17 10-52-34,12.82,80.16,299,789,13893
2025-06-17 10-52-34,12.82,80.17,299,742,10199
2025-06-17 10-52-34,12.82,80.18,299,747,8819
2025-06-17 10-52-34,12.82,80.19,299,707,7518
2025-06-17 10-52-34,12.82,80.2,301,828,8308
2025-06-17 10-52-34,12.82,80.21,302,870,11338
2025-06-17 10-52-34,12.82,80.22,300,847,9275
2025-06-17 10-52-34,12.82,80.23,302,769,8014
2025-06-17 10-52-34,12.82,80.24,300,769,7011
2025-06-17 10-52-34,12.82,80.25,302,831,6073
2025-06-17 10-52-34,12.82,80.26,304,811,6111
2025-06-17 10-52-34,12.82,80.27,299,792,2943
2025-06-17 10-52-34,12.82,80.28,299,703,692
2025-06-17 10-52-34,12.82,80.29,299,703,615
2025-06-17 10-52-34,12.82,80.3,299,703,211
2025-06-17 10-52-34,12.82,80.31,299,703,211
2025-06-17 10-52-34,12.82,80.32,299,703,211
2025-06-17 10-52-34,12.82,80.33,299,703,211
2025-06-17 10-52-34,12.82,80.34,299,703,211
2025-06-17 10-52-34,12.82,80.35,299,703,211
2025-06-17 10-52-34,12.82,80.36,299,703,211
2025-06-17 10-52-34,12.82,80.37,299,703,211
2025-06-17 10-52-34,12.82,80.38,299,703,211
2025-06-17 10-52-34,12.82,80.39,299,703,211
2025-06-17 10-52-34,12.83,79.95,299,703,6253
2025-06-17 10-52-34,12.83,79.96,299,703,5006
2025-06-17 10-52-34,12.83,79.97,299,704,5010
2025-06-17 10-52-34,12.83,79.98,299,725,4396
2025-06-17 10-52-34,12.83,79.99,299,729,3764
2025-06-17 10-52-34,12.83,80,299,881,2647
2025-06-17 10-52-34,12.83,80.01,299,1741,3128
2025-06-17 10-52-34,12.83,80.02,299,3095,5059
2025-06-17 10-52-34,12.83,80.03,299,2060,6283
2025-06-17 10-52-34,12.83,80.04,299,2052,7509
2025-06-17 10-52-34,12.83,80.05,306,2026,8459
2025-06-17 10-52-34,12.83,80.06,299,1979,8148
2025-06-17 10-52-34,12.83,80.07,299,1448,7044
2025-06-17 10-52-34,12.83,80.08,299,747,6106
2025-06-17 10-52-34,12.83,80.09,303,788,6214
2025-06-17 10-52-34,12.83,80.1,299,744,7633
2025-06-17 10-52-34,12.83,80.11,299,706,7209
2025-06-17 10-52-34,12.83,80.12,299,703,7063
2025-06-17 10-52-34,12.83,80.13,299,703,8640
2025-06-17 10-52-34,12.83,80.14,299,732,11978
2025-06-17 10-52-34,12.83,80.15,299,736,12381
2025-06-17 10-52-34,12.83,80.16,299,733,10841
2025-06-17 10-52-34,12.83,80.17,299,796,8557
2025-06-17 10-52-34,12.83,80.18,299,792,7883
2025-06-17 10-52-34,12.83,80.19,299,797,7452
2025-06-17 10-52-34,12.83,80.2,299,821,8284
2025-06-17 10-52-34,12.83,80.21,299,819,8223
2025-06-17 10-52-34,12.83,80.22,299,819,7372
2025-06-17 10-52-34,12.83,80.23,299,749,6211
2025-06-17 10-52-34,12.83,80.24,299,745,6496
2025-06-17 10-52-34,12.83,80.25,299,744,5075
2025-06-17 10-52-34,12.83,80.26,299,745,5548
2025-06-17 10-52-34,12.83,80.27,299,703,2174
2025-06-17 10-52-34,12.83,80.28,299,703,657
2025-06-17 10-52-34,12.83,80.29,299,703,615
2025-06-17 10-52-34,12.83,80.3,299,703,211
2025-06-17 10-52-34,12.83,80.31,299,703,211
2025-06-17 10-52-34,12.83,80.32,299,703,211
2025-06-17 10-52-34,12.83,80.33,299,703,211
2025-06-17 10-52-34,12.83,80.34,299,703,211
2025-06-17 10-52-34,12.83,80.35,299,703,211
2025-06-17 10-52-34,12.83,80.36,299,703,211
2025-06-17 10-52-34,12.83,80.37,299,703,211
2025-06-17 10-52-34,12.83,80.38,299,703,211
2025-06-17 10-52-34,12.83,80.39,299,703,211
2025-06-17 10-52-34,12.84,79.95,299,703,6707
2025-06-17 10-52-34,12.84,79.96,299,703,5636
2025-06-17 10-52-34,12.84,79.97,299,703,5963
2025-06-17 10-52-34,12.84,79.98,299,705,5523
2025-06-17 10-52-34,12.84,79.99,299,711,2426
2025-06-17 10-52-34,12.84,80,299,818,1826
2025-06-17 10-52-34,12.84,80.01,682,1544,2130
2025-06-17 10-52-34,12.84,80.02,299,3045,4831
2025-06-17 10-52-34,12.84,80.03,309,1907,5410
2025-06-17 10-52-34,12.84,80.04,311,2062,6342
2025-06-17 10-52-34,12.84,80.05,305,2055,7844
2025-06-17 10-52-34,12.84,80.06,299,1926,9703
2025-06-17 10-52-34,12.84,80.07,299,1423,8571
2025-06-17 10-52-34,12.84,80.08,299,910,7747
2025-06-17 10-52-34,12.84,80.09,303,924,6579
2025-06-17 10-52-34,12.84,80.1,299,745,6956
2025-06-17 10-52-34,12.84,80.11,299,786,7641
2025-06-17 10-52-34,12.84,80.12,299,785,8528
2025-06-17 10-52-34,12.84,80.13,299,833,9298
2025-06-17 10-52-34,12.84,80.14,299,901,11498
2025-06-17 10-52-34,12.84,80.15,299,825,10690
2025-06-17 10-52-34,12.84,80.16,299,821,9962
2025-06-17 10-52-34,12.84,80.17,299,839,9150
2025-06-17 10-52-34,12.84,80.18,299,844,7736
2025-06-17 10-52-34,12.84,80.19,299,815,6738
2025-06-17 10-52-34,12.84,80.2,311,790,6014
2025-06-17 10-52-34,12.84,80.21,314,825,7799
2025-06-17 10-52-34,12.84,80.22,311,823,7464
2025-06-17 10-52-34,12.84,80.23,314,825,6336
2025-06-17 10-52-34,12.84,80.24,311,814,6932
2025-06-17 10-52-34,12.84,80.25,131,280,6441
2025-06-17 10-52-34,12.84,80.26,299,813,5629
2025-06-17 10-52-34,12.84,80.27,299,703,2329
2025-06-17 10-52-34,12.84,80.28,299,703,645
2025-06-17 10-52-34,12.84,80.29,299,703,615
2025-06-17 10-52-34,12.84,80.3,299,703,211
2025-06-17 10-52-34,12.84,80.31,299,703,211
2025-06-17 10-52-34,12.84,80.32,299,703,211
2025-06-17 10-52-34,12.84,80.33,299,703,211
2025-06-17 10-52-34,12.84,80.34,299,703,211
2025-06-17 10-52-34,12.84,80.35,299,703,211
2025-06-17 10-52-34,12.84,80.36,299,703,211
2025-06-17 10-52-34,12.84,80.37,299,703,211
2025-06-17 10-52-34,12.84,80.38,299,703,211
2025-06-17 10-52-34,12.84,80.39,299,703,211
2025-06-17 10-52-34,12.85,79.95,299,703,10176
2025-06-17 10-52-34,12.85,79.96,299,703,8448
2025-06-17 10-52-34,12.85,79.97,299,703,6918
2025-06-17 10-52-34,12.85,79.98,299,703,3351
2025-06-17 10-52-34,12.85,79.99,299,703,2623
2025-06-17 10-52-34,12.85,80,299,705,2985
2025-06-17 10-52-34,12.85,80.01,299,718,2775
2025-06-17 10-52-34,12.85,80.02,299,1197,2998
2025-06-17 10-52-34,12.85,80.03,301,870,3507
2025-06-17 10-52-34,12.85,80.04,306,1034,4696
2025-06-17 10-52-34,12.85,80.05,300,1075,6322
2025-06-17 10-52-34,12.85,80.06,326,1133,7767
2025-06-17 10-52-34,12.85,80.07,168,2102,8154
2025-06-17 10-52-34,12.85,80.08,378,978,6529
2025-06-17 10-52-34,12.85,80.09,410,938,7028
2025-06-17 10-52-34,12.85,80.1,461,981,8391
2025-06-17 10-52-34,12.85,80.11,447,998,9235
2025-06-17 10-52-34,12.85,80.12,362,826,9122
2025-06-17 10-52-34,12.85,80.13,299,785,8637
2025-06-17 10-52-34,12.85,80.14,299,790,9777
2025-06-17 10-52-34,12.85,80.15,299,709,9846
2025-06-17 10-52-34,12.85,80.16,299,708,8837
2025-06-17 10-52-34,12.85,80.17,299,705,8652
2025-06-17 10-52-34,12.85,80.18,299,703,6295
2025-06-17 10-52-34,12.85,80.19,300,945,4976
2025-06-17 10-52-34,12.85,80.2,307,1295,6654
2025-06-17 10-52-34,12.85,80.21,309,1497,8561
2025-06-17 10-52-34,12.85,80.22,307,1400,8492
2025-06-17 10-52-34,12.85,80.23,309,1168,7151
2025-06-17 10-52-34,12.85,80.24,299,1208,6979
2025-06-17 10-52-34,12.85,80.25,299,1135,5304
2025-06-17 10-52-34,12.85,80.26,299,937,5385
2025-06-17 10-52-34,12.85,80.27,299,703,2700
2025-06-17 10-52-34,12.85,80.28,299,703,1058
2025-06-17 10-52-34,12.85,80.29,299,703,663
2025-06-17 10-52-34,12.85,80.3,299,703,211
2025-06-17 10-52-34,12.85,80.31,299,703,211
2025-06-17 10-52-34,12.85,80.32,299,703,211
2025-06-17 10-52-34,12.85,80.33,299,703,211
2025-06-17 10-52-34,12.85,80.34,299,703,211
2025-06-17 10-52-34,12.85,80.35,299,703,211
2025-06-17 10-52-34,12.85,80.36,299,703,211
2025-06-17 10-52-34,12.85,80.37,299,703,211
2025-06-17 10-52-34,12.85,80.38,299,703,211
2025-06-17 10-52-34,12.85,80.39,299,703,211
2025-06-17 10-52-34,12.86,79.95,299,703,11124
2025-06-17 10-52-34,12.86,79.96,299,703,12431
2025-06-17 10-52-34,12.86,79.97,299,703,10664
2025-06-17 10-52-34,12.86,79.98,299,704,7153
2025-06-17 10-52-34,12.86,79.99,299,704,4685
2025-06-17 10-52-34,12.86,80,299,704,3882
2025-06-17 10-52-34,12.86,80.01,299,712,3556
2025-06-17 10-52-34,12.86,80.02,299,721,3188
2025-06-17 10-52-34,12.86,80.03,299,706,2545
2025-06-17 10-52-34,12.86,80.04,301,966,4453
2025-06-17 10-52-34,12.86,80.05,323,1259,6359
2025-06-17 10-52-34,12.86,80.06,322,1403,6825
2025-06-17 10-52-34,12.86,80.07,324,1433,8082
2025-06-17 10-52-34,12.86,80.08,302,1465,8053
2025-06-17 10-52-34,12.86,80.09,396,1445,9049
2025-06-17 10-52-34,12.86,80.1,397,1374,9671
2025-06-17 10-52-34,12.86,80.11,392,1291,8538
2025-06-17 10-52-34,12.86,80.12,359,820,7726
2025-06-17 10-52-34,12.86,80.13,299,789,5673
2025-06-17 10-52-34,12.86,80.14,299,801,6728
2025-06-17 10-52-34,12.86,80.15,299,786,7158
2025-06-17 10-52-34,12.86,80.16,299,785,7210
2025-06-17 10-52-34,12.86,80.17,299,786,6349
2025-06-17 10-52-34,12.86,80.18,299,703,4437
2025-06-17 10-52-34,12.86,80.19,299,1047,4137
2025-06-17 10-52-34,12.86,80.2,338,1435,6146
2025-06-17 10-52-34,12.86,80.21,338,1799,7239
2025-06-17 10-52-34,12.86,80.22,338,1869,7987
2025-06-17 10-52-34,12.86,80.23,338,1620,6418
2025-06-17 10-52-34,12.86,80.24,338,1253,6784
2025-06-17 10-52-34,12.86,80.25,338,1285,5181
2025-06-17 10-52-34,12.86,80.26,309,1366,4890
2025-06-17 10-52-34,12.86,80.27,299,708,2369
2025-06-17 10-52-34,12.86,80.28,299,703,809
2025-06-17 10-52-34,12.86,80.29,299,703,663
2025-06-17 10-52-34,12.86,80.3,299,703,211
2025-06-17 10-52-34,12.86,80.31,299,703,211
2025-06-17 10-52-34,12.86,80.32,299,703,211
2025-06-17 10-52-34,12.86,80.33,299,703,211
2025-06-17 10-52-34,12.86,80.34,299,703,211
2025-06-17 10-52-34,12.86,80.35,299,703,211
2025-06-17 10-52-34,12.86,80.36,299,703,211
2025-06-17 10-52-34,12.86,80.37,299,703,211
2025-06-17 10-52-34,12.86,80.38,299,703,211
2025-06-17 10-52-34,12.86,80.39,299,703,211
2025-06-17 10-52-34,12.87,79.95,299,703,8987
2025-06-17 10-52-34,12.87,79.96,299,703,11156
2025-06-17 10-52-34,12.87,79.97,299,703,12334
2025-06-17 10-52-34,12.87,79.98,299,703,8979
2025-06-17 10-52-34,12.87,79.99,299,703,6994
2025-06-17 10-52-34,12.87,80,438,704,6071
2025-06-17 10-52-34,12.87,80.01,438,705,5140
2025-06-17 10-52-34,12.87,80.02,299,704,4489
2025-06-17 10-52-34,12.87,80.03,299,1120,3113
2025-06-17 10-52-34,12.87,80.04,299,819,4265
2025-06-17 10-52-34,12.87,80.05,424,1272,8981
2025-06-17 10-52-34,12.87,80.06,320,1348,10510
2025-06-17 10-52-34,12.87,80.07,320,1346,9793
2025-06-17 10-52-34,12.87,80.08,450,997,9676
2025-06-17 10-52-34,12.87,80.09,468,1109,9580
2025-06-17 10-52-34,12.87,80.1,478,1103,9757
2025-06-17 10-52-34,12.87,80.11,411,991,6981
2025-06-17 10-52-34,12.87,80.12,419,1006,5711
2025-06-17 10-52-34,12.87,80.13,411,1009,5230
2025-06-17 10-52-34,12.87,80.14,418,999,7640
2025-06-17 10-52-34,12.87,80.15,413,995,7117
2025-06-17 10-52-34,12.87,80.16,299,749,6703
2025-06-17 10-52-34,12.87,80.17,299,728,6272
2025-06-17 10-52-34,12.87,80.18,299,703,4519
2025-06-17 10-52-34,12.87,80.19,299,1047,4471
2025-06-17 10-52-34,12.87,80.2,299,1502,6039
2025-06-17 10-52-34,12.87,80.21,299,1564,6935
2025-06-17 10-52-34,12.87,80.22,299,1588,7977
2025-06-17 10-52-34,12.87,80.23,299,2184,6628
2025-06-17 10-52-34,12.87,80.24,299,2181,6754
2025-06-17 10-52-34,12.87,80.25,299,1812,5248
2025-06-17 10-52-34,12.87,80.26,299,1320,4922
2025-06-17 10-52-34,12.87,80.27,299,792,2160
2025-06-17 10-52-34,12.87,80.28,299,783,1613
2025-06-17 10-52-34,12.87,80.29,299,703,663
2025-06-17 10-52-34,12.87,80.3,299,703,211
2025-06-17 10-52-34,12.87,80.31,299,703,211
2025-06-17 10-52-34,12.87,80.32,299,703,211
2025-06-17 10-52-34,12.87,80.33,299,703,211
2025-06-17 10-52-34,12.87,80.34,299,703,211
2025-06-17 10-52-34,12.87,80.35,299,703,211
2025-06-17 10-52-34,12.87,80.36,299,703,211
2025-06-17 10-52-34,12.87,80.37,299,703,211
2025-06-17 10-52-34,12.87,80.38,299,703,211
2025-06-17 10-52-34,12.87,80.39,299,703,211
2025-06-17 10-52-34,12.88,79.95,299,703,7509
2025-06-17 10-52-34,12.88,79.96,299,703,9806
2025-06-17 10-52-34,12.88,79.97,299,703,8979
2025-06-17 10-52-34,12.88,79.98,299,706,7786
2025-06-17 10-52-34,12.88,79.99,438,706,7958
2025-06-17 10-52-34,12.88,80,438,1199,7489
2025-06-17 10-52-34,12.88,80.01,438,1642,7550
2025-06-17 10-52-34,12.88,80.02,299,1683,5919
2025-06-17 10-52-34,12.88,80.03,299,1546,4107
2025-06-17 10-52-34,12.88,80.04,303,1132,7279
2025-06-17 10-52-34,12.88,80.05,490,1683,12478
2025-06-17 10-52-34,12.88,80.06,458,1878,14141
2025-06-17 10-52-34,12.88,80.07,456,1603,13323
2025-06-17 10-52-34,12.88,80.08,454,1500,13107
2025-06-17 10-52-34,12.88,80.09,467,1383,13064
2025-06-17 10-52-34,12.88,80.1,471,1508,11836
2025-06-17 10-52-34,12.88,80.11,434,1486,9700
2025-06-17 10-52-34,12.88,80.12,301,1269,6054
2025-06-17 10-52-34,12.88,80.13,300,1022,4414
2025-06-17 10-52-34,12.88,80.14,396,1016,6089
2025-06-17 10-52-34,12.88,80.15,682,745,6641
2025-06-17 10-52-34,12.88,80.16,299,1133,6912
2025-06-17 10-52-34,12.88,80.17,299,1133,6251
2025-06-17 10-52-34,12.88,80.18,299,718,3981
2025-06-17 10-52-34,12.88,80.19,299,970,3824
2025-06-17 10-52-34,12.88,80.2,299,1768,5725
2025-06-17 10-52-34,12.88,80.21,299,2008,6364
2025-06-17 10-52-34,12.88,80.22,299,2004,8186
2025-06-17 10-52-34,12.88,80.23,299,2364,7533
2025-06-17 10-52-34,12.88,80.24,316,1948,7314
2025-06-17 10-52-34,12.88,80.25,317,1919,6098
2025-06-17 10-52-34,12.88,80.26,320,2296,6065
2025-06-17 10-52-34,12.88,80.27,299,1190,4024
2025-06-17 10-52-34,12.88,80.28,299,739,2629
2025-06-17 10-52-34,12.88,80.29,299,703,841
2025-06-17 10-52-34,12.88,80.3,299,703,615
2025-06-17 10-52-34,12.88,80.31,299,703,211
2025-06-17 10-52-34,12.88,80.32,299,703,211
2025-06-17 10-52-34,12.88,80.33,299,703,211
2025-06-17 10-52-34,12.88,80.34,299,703,211
2025-06-17 10-52-34,12.88,80.35,299,703,211
2025-06-17 10-52-34,12.88,80.36,299,703,211
2025-06-17 10-52-34,12.88,80.37,299,703,211
2025-06-17 10-52-34,12.88,80.38,299,703,211
2025-06-17 10-52-34,12.88,80.39,299,703,211
2025-06-17 10-52-34,12.89,79.95,299,703,5312
2025-06-17 10-52-34,12.89,79.96,299,703,6207
2025-06-17 10-52-34,12.89,79.97,299,703,5142
2025-06-17 10-52-34,12.89,79.98,299,713,4803
2025-06-17 10-52-34,12.89,79.99,438,716,5404
2025-06-17 10-52-34,12.89,80,438,1206,6839
2025-06-17 10-52-34,12.89,80.01,438,1644,7451
2025-06-17 10-52-34,12.89,80.02,438,1643,7488
2025-06-17 10-52-34,12.89,80.03,438,1607,7678
2025-06-17 10-52-34,12.89,80.04,440,1387,11720
2025-06-17 10-52-34,12.89,80.05,455,1481,13833
2025-06-17 10-52-34,12.89,80.06,431,2229,16111
2025-06-17 10-52-34,12.89,80.07,427,1935,13853
2025-06-17 10-52-34,12.89,80.08,429,1803,13958
2025-06-17 10-52-34,12.89,80.09,427,1424,13327
2025-06-17 10-52-34,12.89,80.1,428,1356,12083
2025-06-17 10-52-34,12.89,80.11,299,992,8983
2025-06-17 10-52-34,12.89,80.12,299,1213,5317
2025-06-17 10-52-34,12.89,80.13,299,705,5322
2025-06-17 10-52-34,12.89,80.14,299,706,4406
2025-06-17 10-52-34,12.89,80.15,299,1132,5070
2025-06-17 10-52-34,12.89,80.16,299,1132,5849
2025-06-17 10-52-34,12.89,80.17,480,1190,6249
2025-06-17 10-52-34,12.89,80.18,541,789,5836
2025-06-17 10-52-34,12.89,80.19,694,1282,4971
2025-06-17 10-52-34,12.89,80.2,693,1963,7755
2025-06-17 10-52-34,12.89,80.21,465,1820,7728
2025-06-17 10-52-34,12.89,80.22,514,1795,9434
2025-06-17 10-52-34,12.89,80.23,529,1445,8607
2025-06-17 10-52-34,12.89,80.24,353,1106,8514
2025-06-17 10-52-34,12.89,80.25,299,1118,6661
2025-06-17 10-52-34,12.89,80.26,299,1443,6333
2025-06-17 10-52-34,12.89,80.27,299,1053,3030
2025-06-17 10-52-34,12.89,80.28,299,1098,2469
2025-06-17 10-52-34,12.89,80.29,299,703,680
2025-06-17 10-52-34,12.89,80.3,299,703,211
2025-06-18 08-59-21,12.75,79.95,299,1367,4542
2025-06-18 08-59-21,12.75,79.96,342,1521,6572
2025-06-18 08-59-21,12.75,79.97,364,2240,9348
2025-06-18 08-59-21,12.75,79.98,505,1984,8811
2025-06-18 08-59-21,12.75,79.99,503,1797,9944
2025-06-18 08-59-21,12.75,80,484,1458,9822
2025-06-18 08-59-21,12.75,80.01,839,845,8140
2025-06-18 08-59-21,12.75,80.02,842,851,7571
2025-06-18 08-59-21,12.75,80.03,795,805,6340
2025-06-18 08-59-21,12.75,80.04,682,711,5584
2025-06-18 08-59-21,12.75,80.05,682,703,5194
2025-06-18 08-59-21,12.75,80.06,299,703,4226
2025-06-18 08-59-21,12.75,80.07,299,703,3622
2025-06-18 08-59-21,12.75,80.08,299,703,5410
2025-06-18 08-59-21,12.75,80.09,299,703,5689
2025-06-18 08-59-21,12.75,80.1,299,703,4910
2025-06-18 08-59-21,12.75,80.11,299,703,3873
2025-06-18 08-59-21,12.75,80.12,299,703,5187
2025-06-18 08-59-21,12.75,80.13,299,703,5593
2025-06-18 08-59-21,12.75,80.14,299,707,5225
2025-06-18 08-59-21,12.75,80.15,299,716,2474
2025-06-18 08-59-21,12.75,80.16,299,725,2947
2025-06-18 08-59-21,12.75,80.17,299,719,5026
2025-06-18 08-59-21,12.75,80.18,299,705,7114
2025-06-18 08-59-21,12.75,80.19,299,703,6897
2025-06-18 08-59-21,12.75,80.2,299,703,6469
2025-06-18 08-59-21,12.75,80.21,299,703,7920
2025-06-18 08-59-21,12.75,80.22,299,703,8286
2025-06-18 08-59-21,12.75,80.23,299,703,7882
2025-06-18 08-59-21,12.75,80.24,299,703,6002
2025-06-18 08-59-21,12.75,80.25,299,703,3213
2025-06-18 08-59-21,12.75,80.26,299,703,2647
2025-06-18 08-59-21,12.75,80.27,299,703,1940
2025-06-18 08-59-21,12.75,80.28,299,703,956
2025-06-18 08-59-21,12.75,80.29,299,703,615
2025-06-18 08-59-21,12.75,80.3,299,703,211
2025-06-18 08-59-21,12.75,80.31,299,703,211
2025-06-18 08-59-21,12.75,80.32,299,703,211
2025-06-18 08-59-21,12.75,80.33,299,703,211
2025-06-18 08-59-21,12.75,80.34,299,703,211
2025-06-18 08-59-21,12.75,80.35,299,703,211
2025-06-18 08-59-21,12.75,80.36,299,703,211
2025-06-18 08-59-21,12.75,80.37,299,703,211
2025-06-18 08-59-21,12.75,80.38,299,703,211
2025-06-18 08-59-21,12.75,80.39,299,703,211
2025-06-18 08-59-21,12.76,79.95,299,1200,7001
2025-06-18 08-59-21,12.76,79.96,343,1876,7810
2025-06-18 08-59-21,12.76,79.97,349,2311,8448
2025-06-18 08-59-21,12.76,79.98,623,2272,10781
2025-06-18 08-59-21,12.76,79.99,627,2273,9683
2025-06-18 08-59-21,12.76,80,845,1820,7461
2025-06-18 08-59-21,12.76,80.01,729,1755,5734
2025-06-18 08-59-21,12.76,80.02,706,1690,5112
2025-06-18 08-59-21,12.76,80.03,682,1165,3810
2025-06-18 08-59-21,12.76,80.04,682,788,3804
2025-06-18 08-59-21,12.76,80.05,299,1138,2427
2025-06-18 08-59-21,12.76,80.06,299,705,2533
2025-06-18 08-59-21,12.76,80.07,299,703,2520
2025-06-18 08-59-21,12.76,80.08,299,703,5315
2025-06-18 08-59-21,12.76,80.09,299,703,5656
2025-06-18 08-59-21,12.76,80.1,299,703,5733
2025-06-18 08-59-21,12.76,80.11,299,703,4731
2025-06-18 08-59-21,12.76,80.12,299,705,5459
2025-06-18 08-59-21,12.76,80.13,299,705,5945
2025-06-18 08-59-21,12.76,80.14,299,705,5072
2025-06-18 08-59-21,12.76,80.15,299,706,3109
2025-06-18 08-59-21,12.76,80.16,300,714,2398
2025-06-18 08-59-21,12.76,80.17,299,714,2369
2025-06-18 08-59-21,12.76,80.18,299,705,5696
2025-06-18 08-59-21,12.76,80.19,299,703,6150
2025-06-18 08-59-21,12.76,80.2,299,759,6312
2025-06-18 08-59-21,12.76,80.21,299,761,6197
2025-06-18 08-59-21,12.76,80.22,299,703,8766
2025-06-18 08-59-21,12.76,80.23,299,703,7699
2025-06-18 08-59-21,12.76,80.24,299,703,6415
2025-06-18 08-59-21,12.76,80.25,299,703,3162
2025-06-18 08-59-21,12.76,80.26,299,703,3142
2025-06-18 08-59-21,12.76,80.27,299,703,2820
2025-06-18 08-59-21,12.76,80.28,299,703,1606
2025-06-18 08-59-21,12.76,80.29,299,703,615
2025-06-18 08-59-21,12.76,80.3,299,703,211
2025-06-18 08-59-21,12.76,80.31,299,703,211
2025-06-18 08-59-21,12.76,80.32,299,703,211
2025-06-18 08-59-21,12.76,80.33,299,703,211
2025-06-18 08-59-21,12.76,80.34,299,703,211
2025-06-18 08-59-21,12.76,80.35,299,703,211
2025-06-18 08-59-21,12.76,80.36,299,703,211
2025-06-18 08-59-21,12.76,80.37,299,703,211
2025-06-18 08-59-21,12.76,80.38,299,703,211
2025-06-18 08-59-21,12.76,80.39,299,703,211
2025-06-18 08-59-21,12.77,79.95,299,934,5173
2025-06-18 08-59-21,12.77,79.96,299,804,7079
2025-06-18 08-59-21,12.77,79.97,461,983,8238
2025-06-18 08-59-21,12.77,79.98,598,1421,11690
2025-06-18 08-59-21,12.77,79.99,600,1179,9978
2025-06-18 08-59-21,12.77,80,461,1127,9542
2025-06-18 08-59-21,12.77,80.01,461,1487,8362
2025-06-18 08-59-21,12.77,80.02,821,1506,6689
2025-06-18 08-59-21,12.77,80.03,821,984,4566
2025-06-18 08-59-21,12.77,80.04,682,752,2819
2025-06-18 08-59-21,12.77,80.05,682,703,1629
2025-06-18 08-59-21,12.77,80.06,299,703,2417
2025-06-18 08-59-21,12.77,80.07,299,703,2692
2025-06-18 08-59-21,12.77,80.08,299,703,6318
2025-06-18 08-59-21,12.77,80.09,299,703,7249
2025-06-18 08-59-21,12.77,80.1,299,703,7116
2025-06-18 08-59-21,12.77,80.11,299,703,5981
2025-06-18 08-59-21,12.77,80.12,299,703,6906
2025-06-18 08-59-21,12.77,80.13,299,703,7471
2025-06-18 08-59-21,12.77,80.14,299,703,5401
2025-06-18 08-59-21,12.77,80.15,299,703,4031
2025-06-18 08-59-21,12.77,80.16,299,707,2855
2025-06-18 08-59-21,12.77,80.17,299,707,3068
2025-06-18 08-59-21,12.77,80.18,299,707,5027
2025-06-18 08-59-21,12.77,80.19,299,807,6655
2025-06-18 08-59-21,12.77,80.2,317,916,5774
2025-06-18 08-59-21,12.77,80.21,299,823,6015
2025-06-18 08-59-21,12.77,80.22,338,777,8928
2025-06-18 08-59-21,12.77,80.23,299,728,9463
2025-06-18 08-59-21,12.77,80.24,299,729,8693
2025-06-18 08-59-21,12.77,80.25,299,722,4720
2025-06-18 08-59-21,12.77,80.26,299,703,4070
2025-06-18 08-59-21,12.77,80.27,299,703,2834
2025-06-18 08-59-21,12.77,80.28,299,703,1519
2025-06-18 08-59-21,12.77,80.29,299,703,615
2025-06-18 08-59-21,12.77,80.3,299,703,211
2025-06-18 08-59-21,12.77,80.31,299,703,211
2025-06-18 08-59-21,12.77,80.32,299,703,211
2025-06-18 08-59-21,12.77,80.33,299,703,211
2025-06-18 08-59-21,12.77,80.34,299,703,211
2025-06-18 08-59-21,12.77,80.35,299,703,211
2025-06-18 08-59-21,12.77,80.36,299,703,211
2025-06-18 08-59-21,12.77,80.37,299,703,211
2025-06-18 08-59-21,12.77,80.38,299,703,211
2025-06-18 08-59-21,12.77,80.39,299,703,211
2025-06-18 08-59-21,12.78,79.95,299,1119,4420
2025-06-18 08-59-21,12.78,79.96,299,1119,7867
2025-06-18 08-59-21,12.78,79.97,438,1155,8474
2025-06-18 08-59-21,12.78,79.98,834,789,10775
2025-06-18 08-59-21,12.78,79.99,993,972,9748
2025-06-18 08-59-21,12.78,80,913,969,9328
2025-06-18 08-59-21,12.78,80.01,930,995,8499
2025-06-18 08-59-21,12.78,80.02,970,978,6329
2025-06-18 08-59-21,12.78,80.03,821,839,3434
2025-06-18 08-59-21,12.78,80.04,299,1205,3500
2025-06-18 08-59-21,12.78,80.05,682,703,2941
2025-06-18 08-59-21,12.78,80.06,299,703,2999
2025-06-18 08-59-21,12.78,80.07,299,703,3470
2025-06-18 08-59-21,12.78,80.08,299,703,5783
2025-06-18 08-59-21,12.78,80.09,299,703,7373
2025-06-18 08-59-21,12.78,80.1,299,703,6239
2025-06-18 08-59-21,12.78,80.11,299,703,6393
2025-06-18 08-59-21,12.78,80.12,299,703,7956
2025-06-18 08-59-21,12.78,80.13,299,715,8150
2025-06-18 08-59-21,12.78,80.14,299,723,6633
2025-06-18 08-59-21,12.78,80.15,299,742,3836
2025-06-18 08-59-21,12.78,80.16,299,756,2534
2025-06-18 08-59-21,12.78,80.17,299,755,3288
